{u'Name': u'NAD to DZD', u'Bid': u'7.4358', u'Ask': u'7.5755', u'Rate': u'7.5053', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NADDZD'}
{u'Name': u'PLN to HRK', u'Bid': u'1.8146', u'Ask': u'1.8182', u'Rate': u'1.8164', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNHRK'}
{u'Name': u'PLN to DJF', u'Bid': u'53.2133', u'Ask': u'53.5756', u'Rate': u'53.3944', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNDJF'}
{u'Name': u'PLN to SZL', u'Bid': u'3.2635', u'Ask': u'3.2707', u'Rate': u'3.2671', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNSZL'}
{u'Name': u'PLN to THB', u'Bid': u'9.6341', u'Ask': u'9.6583', u'Rate': u'9.6462', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNTHB'}
{u'Name': u'PLN to XAF', u'Bid': u'155.3203', u'Ask': u'155.5587', u'Rate': u'155.4394', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNXAF'}
{u'Name': u'PLN to BND', u'Bid': u'0.3796', u'Ask': u'0.3803', u'Rate': u'0.3799', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBND'}
{u'Name': u'PLN to ISK', u'Bid': u'36.1264', u'Ask': u'36.2024', u'Rate': u'36.1644', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNISK'}
{u'Name': u'PLN to UYU', u'Bid': u'7.1362', u'Ask': u'7.1747', u'Rate': u'7.1554', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNUYU'}
{u'Name': u'PLN to NIO', u'Bid': u'7.7548', u'Ask': u'7.7677', u'Rate': u'7.7613', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNNIO'}
{u'Name': u'PLN to LAK', u'Bid': u'2360.8831', u'Ask': u'2366.8684', u'Rate': u'2363.8738', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNLAK'}
{u'Name': u'PLN to SYP', u'Bid': u'48.9328', u'Ask': u'49.1134', u'Rate': u'49.0231', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNSYP'}
{u'Name': u'PLN to MAD', u'Bid': u'2.6084', u'Ask': u'2.6235', u'Rate': u'2.616', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMAD'}
{u'Name': u'PLN to MZN', u'Bid': u'9.0301', u'Ask': u'9.0712', u'Rate': u'9.0506', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMZN'}
{u'Name': u'PLN to PHP', u'Bid': u'13.1905', u'Ask': u'13.2368', u'Rate': u'13.2136', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNPHP'}
{u'Name': u'PLN to ZAR', u'Bid': u'3.3003', u'Ask': u'3.3089', u'Rate': u'3.3046', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNZAR'}
{u'Name': u'PLN to NPR', u'Bid': u'29.216', u'Ask': u'29.5473', u'Rate': u'29.3816', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNNPR'}
{u'Name': u'PLN to ZWL', u'Bid': u'93.5646', u'Ask': u'95.5789', u'Rate': u'94.5711', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNZWL'}
{u'Name': u'PLN to NGN', u'Bid': u'49.8563', u'Ask': u'49.9501', u'Rate': u'49.9032', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNNGN'}
{u'Name': u'PLN to CRC', u'Bid': u'158.5552', u'Ask': u'158.7894', u'Rate': u'158.6722', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNCRC'}
{u'Name': u'PLN to AED', u'Bid': u'1.0769', u'Ask': u'1.0783', u'Rate': u'1.0776', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNAED'}
{u'Name': u'PLNEEK=X', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.00', u'Time': u'N/A', u'Date': u'N/A', u'id': u'PLNEEK'}
{u'Name': u'PLN to MWK', u'Bid': u'137.0206', u'Ask': u'143.0689', u'Rate': u'140.0428', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMWK'}
{u'Name': u'PLN to LKR', u'Bid': u'38.3488', u'Ask': u'38.4423', u'Rate': u'38.3955', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNLKR'}
{u'Name': u'PLN to PKR', u'Bid': u'29.905', u'Ask': u'30.2372', u'Rate': u'30.071', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNPKR'}
{u'Name': u'PLN to HUF', u'Bid': u'73.3376', u'Ask': u'73.5703', u'Rate': u'73.4539', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNHUF'}
{u'Name': u'PLN to BMD', u'Bid': u'0.2932', u'Ask': u'0.2936', u'Rate': u'0.2934', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBMD'}
{u'Name': u'PLN to LSL', u'Bid': u'3.2954', u'Ask': u'3.3026', u'Rate': u'3.299', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNLSL'}
{u'Name': u'PLN to MNT', u'Bid': u'547.0857', u'Ask': u'548.086', u'Rate': u'547.5855', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMNT'}
{u'Name': u'PLN to AMD', u'Bid': u'121.215', u'Ask': u'121.6651', u'Rate': u'121.4399', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNAMD'}
{u'Name': u'PLN to UGX', u'Bid': u'788.6713', u'Ask': u'792.6257', u'Rate': u'790.6472', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNUGX'}
{u'Name': u'PLN to QAR', u'Bid': u'1.0676', u'Ask': u'1.069', u'Rate': u'1.0683', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNQAR'}
{u'Name': u'PLN to XDR', u'Bid': u'0.2002', u'Ask': u'0.2004', u'Rate': u'0.2003', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNXDR'}
{u'Name': u'PLN to JMD', u'Bid': u'32.8427', u'Ask': u'33.1787', u'Rate': u'33.0106', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNJMD'}
{u'Name': u'PLN to GEL', u'Bid': u'0.5121', u'Ask': u'0.516', u'Rate': u'0.5141', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNGEL'}
{u'Name': u'PLN to SHP', u'Bid': u'0.1837', u'Ask': u'0.1869', u'Rate': u'0.1853', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNSHP'}
{u'Name': u'PLN to AFN', u'Bid': u'16.7791', u'Ask': u'16.8301', u'Rate': u'16.8046', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNAFN'}
{u'Name': u'PLN to SBD', u'Bid': u'2.1814', u'Ask': u'2.2006', u'Rate': u'2.191', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNSBD'}
{u'Name': u'PLN to KPW', u'Bid': u'263.8677', u'Ask': u'264.2086', u'Rate': u'264.038', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNKPW'}
{u'Name': u'PLN to TRY', u'Bid': u'0.6645', u'Ask': u'0.6657', u'Rate': u'0.6651', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNTRY'}
{u'Name': u'PLN to BDT', u'Bid': u'22.5255', u'Ask': u'22.8482', u'Rate': u'22.6867', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBDT'}
{u'Name': u'PLN to YER', u'Bid': u'62.9999', u'Ask': u'63.0959', u'Rate': u'63.0479', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNYER'}
{u'Name': u'PLN to HTG', u'Bid': u'13.4391', u'Ask': u'13.4565', u'Rate': u'13.4478', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNHTG'}
{u'Name': u'PLN to XOF', u'Bid': u'153.7909', u'Ask': u'154.0189', u'Rate': u'153.9048', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNXOF'}
{u'Name': u'PLN to MGA', u'Bid': u'797.4669', u'Ask': u'801.4326', u'Rate': u'799.4484', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMGA'}
{u'Name': u'PLN to ANG', u'Bid': u'0.5248', u'Ask': u'0.5255', u'Rate': u'0.5251', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNANG'}
{u'Name': u'PLN to LRD', u'Bid': u'24.7596', u'Ask': u'24.8209', u'Rate': u'24.7902', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNLRD'}
{u'Name': u'PLN to RWF', u'Bid': u'200.8326', u'Ask': u'204.3213', u'Rate': u'202.5758', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNRWF'}
{u'Name': u'PLN to NOK', u'Bid': u'2.0126', u'Ask': u'2.0165', u'Rate': u'2.0146', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNNOK'}
{u'Name': u'PLN to MOP', u'Bid': u'2.3413', u'Ask': u'2.3444', u'Rate': u'2.3428', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMOP'}
{u'Name': u'PLN to INR', u'Bid': u'18.0163', u'Ask': u'18.0454', u'Rate': u'18.0309', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNINR'}
{u'Name': u'PLN to MXN', u'Bid': u'4.0002', u'Ask': u'4.0071', u'Rate': u'4.0037', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMXN'}
{u'Name': u'PLN to CZK', u'Bid': u'6.5741', u'Ask': u'6.5905', u'Rate': u'6.5823', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNCZK'}
{u'Name': u'PLN to TJS', u'Bid': u'1.479', u'Ask': u'1.4838', u'Rate': u'1.4814', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNTJS'}
{u'Name': u'PLN to BTC', u'Bid': u'0.0008', u'Ask': u'0.0008', u'Rate': u'0.0008', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBTC'}
{u'Name': u'PLN to BTN', u'Bid': u'18.0119', u'Ask': u'18.0381', u'Rate': u'18.025', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBTN'}
{u'Name': u'PLN to COP', u'Bid': u'613.9322', u'Ask': u'617.6609', u'Rate': u'615.7953', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNCOP'}
{u'Name': u'PLN to TMT', u'Bid': u'0.8341', u'Ask': u'0.8381', u'Rate': u'0.8361', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNTMT'}
{u'Name': u'PLN to MUR', u'Bid': u'9.3087', u'Ask': u'9.35', u'Rate': u'9.3293', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMUR'}
{u'Name': u'PLN to IDR', u'Bid': u'3557.8162', u'Ask': u'3565.3477', u'Rate': u'3561.5793', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNIDR'}
{u'Name': u'PLN to HNL', u'Bid': u'6.2464', u'Ask': u'6.2545', u'Rate': u'6.2504', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNHNL'}
{u'Name': u'PLN to XPF', u'Bid': u'28.0433', u'Ask': u'28.3731', u'Rate': u'28.2081', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNXPF'}
{u'Name': u'PLN to FJD', u'Bid': u'0.5746', u'Ask': u'0.5783', u'Rate': u'0.5765', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNFJD'}
{u'Name': u'PLN to ETB', u'Bid': u'5.8523', u'Ask': u'5.9186', u'Rate': u'5.8854', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNETB'}
{u'Name': u'PLN to PEN', u'Bid': u'0.8579', u'Ask': u'0.8619', u'Rate': u'0.8599', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNPEN'}
{u'Name': u'PLN to BZD', u'Bid': u'0.5805', u'Ask': u'0.5901', u'Rate': u'0.5853', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBZD'}
{u'Name': u'PLN to ILS', u'Bid': u'1.1159', u'Ask': u'1.1192', u'Rate': u'1.1175', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNILS'}
{u'Name': u'PLN to DOP', u'Bid': u'12.7536', u'Ask': u'12.9521', u'Rate': u'12.8528', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNDOP'}
{u'Name': u'PLN to TWD', u'Bid': u'8.9762', u'Ask': u'8.9907', u'Rate': u'8.9835', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNTWD'}
{u'Name': u'PLN to MDL', u'Bid': u'4.3392', u'Ask': u'4.3741', u'Rate': u'4.3566', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMDL'}
{u'Name': u'PLN to BSD', u'Bid': u'0.2932', u'Ask': u'0.2936', u'Rate': u'0.2934', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBSD'}
{u'Name': u'PLN to SEK', u'Bid': u'2.1796', u'Ask': u'2.1838', u'Rate': u'2.1817', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNSEK'}
{u'Name': u'PLN to ZMK', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'1522.4725', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNZMK'}
{u'Name': u'PLNJEP=X', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.00', u'Time': u'N/A', u'Date': u'N/A', u'id': u'PLNJEP'}
{u'Name': u'PLN to AUD', u'Bid': u'0.3428', u'Ask': u'0.3433', u'Rate': u'0.3431', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNAUD'}
{u'Name': u'PLN to SRD', u'Bid': u'0.9499', u'Ask': u'0.9717', u'Rate': u'0.9608', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNSRD'}
{u'Name': u'PLN to CUP', u'Bid': u'0.2932', u'Ask': u'0.2936', u'Rate': u'0.2934', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNCUP'}
{u'Name': u'PLN to CLF', u'Bid': u'0.007', u'Ask': u'0.0073', u'Rate': u'0.0071', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNCLF'}
{u'Name': u'PLN to BBD', u'Bid': u'0.5864', u'Ask': u'0.5871', u'Rate': u'0.5868', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBBD'}
{u'Name': u'PLN to KMF', u'Bid': u'116.4902', u'Ask': u'116.669', u'Rate': u'116.5795', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNKMF'}
{u'Name': u'PLN to KRW', u'Bid': u'320.6462', u'Ask': u'321.1132', u'Rate': u'320.8795', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNKRW'}
{u'Name': u'PLN to GMD', u'Bid': u'12.4927', u'Ask': u'12.8024', u'Rate': u'12.6474', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNGMD'}
{u'Name': u'PLN to VEF', u'Bid': u'1.8427', u'Ask': u'1.8466', u'Rate': u'1.8447', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNVEF'}
{u'Name': u'PLN to GTQ', u'Bid': u'2.23', u'Ask': u'2.2337', u'Rate': u'2.2319', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNGTQ'}
{u'Name': u'PLN to CLP', u'Bid': u'173.3904', u'Ask': u'173.908', u'Rate': u'173.649', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNCLP'}
{u'Name': u'PLN to ZMW', u'Bid': u'1.8603', u'Ask': u'1.8656', u'Rate': u'1.8629', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNZMW'}
{u'Name': u'PLN to LTL', u'Bid': u'0.8176', u'Ask': u'0.8193', u'Rate': u'0.8185', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNLTL'}
{u'Name': u'PLN to CDF', u'Bid': u'266.5064', u'Ask': u'275.6576', u'Rate': u'271.079', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNCDF'}
{u'Name': u'PLN to XCD', u'Bid': u'0.7916', u'Ask': u'0.7926', u'Rate': u'0.7921', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNXCD'}
{u'Name': u'PLN to KZT', u'Bid': u'53.0345', u'Ask': u'53.1177', u'Rate': u'53.076', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNKZT'}
{u'Name': u'PLN to RUB', u'Bid': u'13.7006', u'Ask': u'13.7799', u'Rate': u'13.7402', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNRUB'}
{u'Name': u'PLN to XAG', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.0191', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNXAG'}
{u'Name': u'PLN to TTD', u'Bid': u'1.8528', u'Ask': u'1.8699', u'Rate': u'1.8613', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNTTD'}
{u'Name': u'PLN to OMR', u'Bid': u'0.1129', u'Ask': u'0.1131', u'Rate': u'0.113', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNOMR'}
{u'Name': u'PLN to BRL', u'Bid': u'0.7534', u'Ask': u'0.7547', u'Rate': u'0.754', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNBRL'}
{u'Name': u'PLN to MMK', u'Bid': u'297.4375', u'Ask': u'298.1153', u'Rate': u'297.7762', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PLNMMK'}
{u'Name': u'PYG to DZD', u'Bid': u'0.0181', u'Ask': u'0.0183', u'Rate': u'0.0182', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PYGDZD'}
{u'Name': u'PYG to NAD', u'Bid': u'0.0024', u'Ask': u'0.0024', u'Rate': u'0.0024', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGNAD'}
{u'Name': u'PYG to GHS', u'Bid': u'0.0007', u'Ask': u'0.0007', u'Rate': u'0.0007', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGGHS'}
{u'Name': u'PYG to EGP', u'Bid': u'0.0015', u'Ask': u'0.0016', u'Rate': u'0.0015', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'PYGEGP'}
{u'Name': u'PYG to BGN', u'Bid': u'0.0003', u'Ask': u'0.0003', u'Rate': u'0.0003', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGBGN'}
{u'Name': u'PYG to PAB', u'Bid': u'0.0002', u'Ask': u'0.0002', u'Rate': u'0.0002', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGPAB'}
{u'Name': u'PYG to BOB', u'Bid': u'0.0015', u'Ask': u'0.0015', u'Rate': u'0.0015', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGBOB'}
{u'Name': u'PYG to DKK', u'Bid': u'0.0013', u'Ask': u'0.0013', u'Rate': u'0.0013', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PYGDKK'}
{u'Name': u'PYG to BWP', u'Bid': u'0.002', u'Ask': u'0.002', u'Rate': u'0.002', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGBWP'}
{u'Name': u'PYG to LBP', u'Bid': u'0.3263', u'Ask': u'0.3273', u'Rate': u'0.3268', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGLBP'}
{u'Name': u'PYG to TZS', u'Bid': u'0.3672', u'Ask': u'0.3699', u'Rate': u'0.3686', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGTZS'}
{u'Name': u'PYG to VND', u'Bid': u'4.5789', u'Ask': u'4.6073', u'Rate': u'4.5931', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGVND'}
{u'Name': u'PYG to AOA', u'Bid': u'0.0215', u'Ask': u'0.0216', u'Rate': u'0.0215', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGAOA'}
{u'Name': u'PYG to KHR', u'Bid': u'0.8771', u'Ask': u'0.8806', u'Rate': u'0.8789', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGKHR'}
{u'Name': u'PYG to MYR', u'Bid': u'0.0007', u'Ask': u'0.0007', u'Rate': u'0.0007', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PYGMYR'}
{u'Name': u'PYG to KYD', u'Bid': u'0.0002', u'Ask': u'0.0002', u'Rate': u'0.0002', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGKYD'}
{u'Name': u'PYG to LYD', u'Bid': u'0.0003', u'Ask': u'0.0003', u'Rate': u'0.0003', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGLYD'}
{u'Name': u'PYG to UAH', u'Bid': u'0.003', u'Ask': u'0.003', u'Rate': u'0.003', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGUAH'}
{u'Name': u'PYG to JOD', u'Bid': u'0.0002', u'Ask': u'0.0002', u'Rate': u'0.0002', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGJOD'}
{u'Name': u'PYG to AWG', u'Bid': u'0.0004', u'Ask': u'0.0004', u'Rate': u'0.0004', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGAWG'}
{u'Name': u'PYG to SAR', u'Bid': u'0.0008', u'Ask': u'0.0008', u'Rate': u'0.0008', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGSAR'}
{u'Name': u'PYG to EUR', u'Bid': u'0.0002', u'Ask': u'0.0002', u'Rate': u'0.0002', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PYGEUR'}
{u'Name': u'PYG to HKD', u'Bid': u'0.0017', u'Ask': u'0.0017', u'Rate': u'0.0017', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PYGHKD'}
{u'Name': u'PYG to CHF', u'Bid': u'0.0002', u'Ask': u'0.0002', u'Rate': u'0.0002', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PYGCHF'}
{u'Name': u'PYG to GIP', u'Bid': u'0.0001', u'Ask': u'0.0001', u'Rate': u'0.0001', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'PYGGIP'}
{u'Name': u'PYG to BYR', u'Bid': u'2.3137', u'Ask': u'2.328', u'Rate': u'2.3208', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGBYR'}
{u'Name': u'PYG to ALL', u'Bid': u'0.0242', u'Ask': u'0.0244', u'Rate': u'0.0243', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGALL'}
{u'Name': u'PYG to MRO', u'Bid': u'0.0626', u'Ask': u'0.0629', u'Rate': u'0.0627', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGMRO'}
{u'Name': u'PYG to HRK', u'Bid': u'0.0013', u'Ask': u'0.0013', u'Rate': u'0.0013', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'PYGHRK'}
{u'Name': u'PYG to DJF', u'Bid': u'0.0392', u'Ask': u'0.0394', u'Rate': u'0.0393', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGDJF'}
{u'Name': u'PYG to SZL', u'Bid': u'0.0024', u'Ask': u'0.0024', u'Rate': u'0.0024', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGSZL'}
{u'Name': u'PYG to THB', u'Bid': u'0.0071', u'Ask': u'0.0071', u'Rate': u'0.0071', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGTHB'}
{u'Name': u'PYG to XAF', u'Bid': u'0.1143', u'Ask': u'0.1145', u'Rate': u'0.1144', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGXAF'}
{u'Name': u'PYG to BND', u'Bid': u'0.0003', u'Ask': u'0.0003', u'Rate': u'0.0003', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGBND'}
{u'Name': u'PYG to ISK', u'Bid': u'0.0266', u'Ask': u'0.0267', u'Rate': u'0.0266', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGISK'}
{u'Name': u'PYG to UYU', u'Bid': u'0.0053', u'Ask': u'0.0053', u'Rate': u'0.0053', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGUYU'}
{u'Name': u'PYG to NIO', u'Bid': u'0.0057', u'Ask': u'0.0057', u'Rate': u'0.0057', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGNIO'}
{u'Name': u'PYG to LAK', u'Bid': u'1.738', u'Ask': u'1.7427', u'Rate': u'1.7404', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGLAK'}
{u'Name': u'PYG to SYP', u'Bid': u'0.036', u'Ask': u'0.0362', u'Rate': u'0.0361', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGSYP'}
{u'Name': u'PYG to MAD', u'Bid': u'0.0019', u'Ask': u'0.0019', u'Rate': u'0.0019', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PYGMAD'}
{u'Name': u'PYG to MZN', u'Bid': u'0.0066', u'Ask': u'0.0067', u'Rate': u'0.0067', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGMZN'}
{u'Name': u'PYG to PHP', u'Bid': u'0.0097', u'Ask': u'0.0097', u'Rate': u'0.0097', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'PYGPHP'}
{u'Name': u'PYG to ZAR', u'Bid': u'0.0024', u'Ask': u'0.0024', u'Rate': u'0.0024', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'PYGZAR'}
{u'Name': u'PYG to NPR', u'Bid': u'0.0215', u'Ask': u'0.0218', u'Rate': u'0.0216', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGNPR'}
{u'Name': u'PYG to ZWL', u'Bid': u'0.0689', u'Ask': u'0.0704', u'Rate': u'0.0696', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGZWL'}
{u'Name': u'PYG to NGN', u'Bid': u'0.0367', u'Ask': u'0.0368', u'Rate': u'0.0367', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGNGN'}
{u'Name': u'PYG to CRC', u'Bid': u'0.1167', u'Ask': u'0.1169', u'Rate': u'0.1168', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'PYGCRC'}
{u'Name': u'PYG to AED', u'Bid': u'0.0008', u'Ask': u'0.0008', u'Rate': u'0.0008', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'PYGAED'}
{u'Name': u'PYGEEK=X', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.00', u'Time': u'N/A', u'Date': u'N/A', u'id': u'PYGEEK'}
